restaurant name,city,feature,review,sentiment
ardiciocca,London,food,This was avoiding any possible contamination as we know how bad Gluten related food has affected our little one,-1
ardiciocca,London,food,"We simple stopped going out.And even when we travel become difficult to even eat out door and usually travel with us gluten free row product m , ready tomatoes sauce and have with us one induction hob for cooking in the hotel , just for her and take that food with us when eating in the hotel restaurants.It however become joyful of life when we discovered a 100 % gluten free restaurant in our door step",1
ardiciocca,London,food,"Ardiciocca - Trattoria Pizzeria Gluten Free.Since then , been going this place weekly bases and sometimes doing take away.What is so specially , in this place is the authenticity of the food , the freshness , the test and nevertheless the amazing and wonderful staff members , that is no like in any other places , a friendly and warm and good hearted people , who sincerely welcome you in a way that is unique.The pizza and the pasta , the deserts are so delicious that you have never tested like it , and will never experience any other restaurants that offers Gluten Free food.If you find any other restaurants that has the same test m , quality and freshness , I owe you a lunch or a dinner and will pay it.Amazing family friendly place and must go place.Amazing , that it is heart in Fulham , and got to say what a lucky our little one is to be able to not get scary and asks as anything she tries it before eating it “ is this gluten free ”",1
ardiciocca,London,food,She knows is 100 % and the food is wow .,1
ardiciocca,London,food,"I recommend this to big group as well as couples to enjoy , some of the best food and wine I ’ ve had in the UK ! Emanuele the best manger who hosted our lovely evening to say farewell to a friend .",1
ardiciocca,London,food,"Really amazing food , all gluten free , that ’ s amazing , I will be back for sure",1
ardiciocca,London,food,"The food quality is fantastic , and so fresh",1
ardiciocca,London,price,Fabulous ! My 6 year old niece said “ More delicious than any cake ever before ! Fluffy like marshmallow ” My partner had tiramisu and it arrived in a jar and it was delicious ( also gluten free ! ) We got a take away too - and it was so beautifully packaged - I ’ m wondering how long it will last just to look at in the kitchen ! On the wall it read : We love what we doWe do what we loveThat sums it up perfectly.Fair price for how utterly perfect this entire dining experience was .,1
ardiciocca,London,vibe,The staff and very friendly and it has a really nice vibe,1
ardiciocca,London,location,"good wine list , good staff good location *****",1
ardiciocca,London,ambience,"wanted to steer clear of the crowds , walked past the main strip and contemplated Waitrose and home to cook ! But as we stood outside Waitrose- opposite was a quaint understated restaurant glowing under scaffolding ... we crossed and went in.So glad we did.Fantastic ambience in there created by the buzz of passionate staff wishing to give the memorable Italian dining experience",1
ardiciocca,London,quality,"Ardiciocca - Trattoria Pizzeria Gluten Free.Since then , been going this place weekly bases and sometimes doing take away.What is so specially , in this place is the authenticity of the food , the freshness , the test and nevertheless the amazing and wonderful staff members , that is no like in any other places , a friendly and warm and good hearted people , who sincerely welcome you in a way that is unique.The pizza and the pasta , the deserts are so delicious that you have never tested like it , and will never experience any other restaurants that offers Gluten Free food.If you find any other restaurants that has the same test m , quality and freshness , I owe you a lunch or a dinner and will pay it.Amazing family friendly place and must go place.Amazing , that it is heart in Fulham , and got to say what a lucky our little one is to be able to not get scary and asks as anything she tries it before eating it “ is this gluten free ”",1
ardiciocca,London,quality,"The food quality is fantastic , and so fresh",1
ardiciocca,London,staff,"wanted to steer clear of the crowds , walked past the main strip and contemplated Waitrose and home to cook ! But as we stood outside Waitrose- opposite was a quaint understated restaurant glowing under scaffolding ... we crossed and went in.So glad we did.Fantastic ambience in there created by the buzz of passionate staff wishing to give the memorable Italian dining experience",1
ardiciocca,London,staff,"good wine list , good staff good location *****",1
ardiciocca,London,staff,"Ardiciocca - Trattoria Pizzeria Gluten Free.Since then , been going this place weekly bases and sometimes doing take away.What is so specially , in this place is the authenticity of the food , the freshness , the test and nevertheless the amazing and wonderful staff members , that is no like in any other places , a friendly and warm and good hearted people , who sincerely welcome you in a way that is unique.The pizza and the pasta , the deserts are so delicious that you have never tested like it , and will never experience any other restaurants that offers Gluten Free food.If you find any other restaurants that has the same test m , quality and freshness , I owe you a lunch or a dinner and will pay it.Amazing family friendly place and must go place.Amazing , that it is heart in Fulham , and got to say what a lucky our little one is to be able to not get scary and asks as anything she tries it before eating it “ is this gluten free ”",1
